,12e_EMPTY WELL_1,12e_E588_1,12e_E590_1,12e_E591_1,12e_CONTROL_1,12e_E592_1,12e_E593_1,12e_E594_1,12e_EMPTY WELL_2,12e_E588_2,12e_E590_2,12e_E591_2,12e_CONTROL_2,12e_E592_2,12e_E593_2,12e_E594_2,1e_EMPTY WELL_1,1e_E521_1,1e_E522_1,1e_E523_1,1e_CONTROL_1,1e_E524_1,1e_E525_1,1e_E526_1,1e_EMPTY WELL_2,1e_E521_2,1e_E522_2,1e_E523_2,1e_CONTROL_2,1e_E524_2,1e_E525_2,1e_E526_2,9e_EMPTY WELL_1,9e_E510_1,9e_E513_1,9e_E515_1,9e_CONTROL_1,9e_E517_1,9e_E518_1,9e_E520_1,9e_EMPTY WELL_2,9e_E510_2,9e_E513_2,9e_E515_2,9e_CONTROL_2,9e_E517_2,9e_E518_2,9e_E520_2
0,321.5,1612.1,1726.3,634.4,1538.3,1858.3,1612.8,1771.3,307.3,1493.1,1604.0,1213.7,1622.9,1829.9,1513.6,1620.9,309.8,2071.6,2038.2,1796.2,1998.2,1712.0,1921.8,2130.2,311.2,2034.2,2016.8,1845.6,1973.0,1729.6,1846.1,1926.3,304.1,2124.9,2122.0,2072.7,2549.6,1922.9,2059.2,2338.3,313.6,1980.4,2017.0,2101.8,2555.3,2051.1,2153.9,2454.4
1,321.6,1610.4,1717.8,634.2,1549.6,1858.8,1617.7,1774.6,307.1,1492.9,1595.3,1214.8,1621.5,1826.1,1509.8,1626.4,309.9,2079.0,2034.2,1803.2,1994.6,1709.8,1911.5,2133.7,311.4,2040.1,2018.5,1851.1,1966.9,1738.6,1861.8,1925.1,303.7,2126.8,2122.9,2073.5,2549.5,1914.9,2056.7,2348.2,313.2,1983.3,2015.9,2112.7,2568.3,2038.1,2164.6,2456.7
2,321.6,1605.8,1728.2,634.7,1545.7,1859.6,1617.8,1778.2,307.5,1499.3,1590.2,1212.1,1619.9,1821.6,1502.9,1629.1,309.8,2075.6,2035.0,1810.1,1993.5,1714.7,1917.0,2138.0,311.1,2042.1,2014.0,1846.2,1975.2,1734.5,1861.8,1924.8,303.9,2113.2,2123.5,2070.0,2551.8,1912.5,2058.4,2342.3,312.8,1988.9,2009.8,2120.9,2565.3,2042.5,2165.2,2456.8
3,321.5,1608.9,1728.7,634.5,1552.8,1861.2,1614.8,1780.2,306.9,1501.1,1587.8,1209.4,1627.8,1829.4,1508.4,1633.2,309.8,2077.0,2037.0,1811.0,1991.0,1710.0,1916.8,2136.0,311.4,2051.5,2015.3,1852.0,1960.5,1731.8,1872.7,1929.6,303.7,2112.7,2123.1,2078.1,2537.1,1935.2,2049.3,2335.9,313.1,1989.6,2006.0,2121.9,2563.8,2047.3,2158.8,2464.7
4,321.5,1602.3,1735.1,634.1,1551.5,1851.6,1617.3,1776.4,306.9,1501.0,1593.1,1212.5,1624.0,1833.9,1514.3,1628.3,309.8,2076.3,2047.6,1808.1,1989.7,1707.9,1901.2,2138.1,310.9,2058.3,2006.6,1852.4,1968.4,1724.5,1869.3,1921.4,303.6,2106.5,2098.9,2095.2,2530.9,1939.2,2060.9,2347.0,312.8,1976.8,1995.9,2127.0,2556.0,2041.9,2155.4,2471.0
5,321.4,1604.8,1745.4,633.2,1563.5,1863.1,1612.9,1771.9,307.4,1497.8,1596.1,1216.7,1629.3,1837.8,1508.8,1629.1,309.9,2074.7,2049.9,1816.4,1987.5,1710.9,1899.6,2147.6,311.5,2054.6,2003.0,1863.6,1971.2,1725.0,1862.3,1919.6,303.5,2093.4,2106.2,2091.1,2532.8,1932.8,2058.0,2326.5,313.0,1966.8,1990.2,2127.7,2552.3,2044.6,2157.9,2472.6
6,321.2,1603.5,1746.1,633.0,1575.2,1866.3,1614.9,1772.5,307.0,1501.9,1592.4,1219.1,1630.0,1830.1,1507.3,1629.3,309.8,2071.8,2045.5,1827.4,1991.9,1714.1,1902.4,2145.0,311.0,2044.3,2005.5,1863.5,1972.5,1721.8,1856.7,1921.0,303.5,2091.0,2108.4,2080.4,2529.7,1937.7,2059.1,2297.7,312.5,1970.7,1990.1,2135.3,2553.4,2045.0,2165.2,2456.4
7,321.2,1603.5,1746.1,633.0,1575.2,1866.3,1614.9,1772.5,307.1,1500.8,1593.5,1220.2,1627.8,1828.2,1508.3,1627.4,309.8,2071.8,2045.5,1827.4,1991.9,1714.1,1902.4,2145.0,311.0,2044.3,2005.5,1863.5,1972.5,1721.8,1856.7,1921.0,303.5,2091.0,2108.4,2080.4,2529.7,1937.7,2059.1,2297.7,312.9,1972.5,1995.5,2139.0,2557.5,2044.6,2167.8,2456.4
8,321.2,1603.5,1746.1,633.0,1575.2,1866.3,1614.9,1772.5,307.1,1500.8,1593.5,1220.2,1627.8,1828.2,1508.3,1627.4,309.8,2071.8,2045.5,1827.4,1991.9,1714.1,1902.4,2145.0,311.0,2044.3,2005.5,1863.5,1972.5,1721.8,1856.7,1921.0,303.5,2091.0,2108.4,2080.4,2529.7,1937.7,2059.1,2297.7,312.9,1972.5,1995.5,2139.0,2557.5,2044.6,2167.8,2456.4
9,321.2,1603.5,1746.1,633.0,1575.2,1866.3,1614.9,1772.5,307.1,1500.8,1593.5,1220.2,1627.8,1828.2,1508.3,1627.4,309.8,2071.8,2045.5,1827.4,1991.9,1714.1,1902.4,2145.0,311.0,2044.3,2005.5,1863.5,1972.5,1721.8,1856.7,1921.0,303.5,2091.0,2108.4,2080.4,2529.7,1937.7,2059.1,2297.7,312.9,1972.5,1995.5,2139.0,2557.5,2044.6,2167.8,2456.4
10,339.5,1348.9,1384.6,627.5,1575.2,1866.3,1614.9,1772.5,307.1,1500.8,1593.5,1220.2,1627.8,1828.2,1508.3,1627.4,330.7,1509.1,1593.5,1388.4,1600.9,1322.3,1534.3,1745.0,334.5,1487.0,1631.3,1482.0,1865.7,1491.5,1706.4,1856.3,323.9,1721.1,1870.5,1776.2,2352.9,1605.5,1720.4,1826.7,336.2,1627.2,1662.4,1758.6,2537.7,1875.2,1920.7,2307.1
11,337.6,1266.7,1288.7,608.1,1136.6,1521.4,1345.7,1510.5,324.0,1217.5,1216.8,1059.1,1210.0,1495.1,1234.3,1455.1,328.4,1679.2,1616.2,1455.5,1772.1,1341.2,1444.6,1829.9,329.9,1526.9,1584.3,1506.6,1798.1,1366.9,1464.8,1632.9,321.7,1611.7,1671.0,1692.6,2314.2,1524.3,1643.9,1668.8,332.6,1593.5,1612.5,1922.0,2422.5,1667.4,1737.0,1963.5
12,335.8,1174.0,1138.3,589.0,1009.2,1427.4,1263.2,1416.6,321.4,1104.7,1099.0,964.2,1167.1,1363.0,1170.9,1362.7,325.8,1633.3,1554.6,1402.2,1741.1,1271.3,1302.7,1770.0,327.0,1532.9,1532.9,1478.3,1774.8,1325.0,1392.1,1573.0,320.1,1542.9,1534.8,1583.4,2149.4,1404.2,1557.4,1529.3,330.2,1520.4,1477.3,1865.7,2352.1,1540.2,1585.6,1753.6
13,334.6,1115.2,1043.4,578.4,907.7,1329.9,1179.2,1318.9,320.4,1030.5,957.5,864.9,1037.2,1251.7,1076.5,1262.1,325.4,1570.1,1489.0,1322.8,1677.4,1207.0,1204.1,1666.7,325.8,1462.0,1478.9,1425.2,1700.0,1269.1,1314.2,1446.6,318.9,1500.7,1426.2,1465.5,1978.6,1283.4,1473.0,1410.4,328.3,1453.8,1358.9,1767.7,2215.0,1463.5,1492.3,1659.2
14,333.6,1066.5,986.0,571.0,861.3,1256.5,1127.0,1246.2,319.9,1006.7,876.9,808.3,918.0,1144.9,989.3,1149.0,324.4,1494.4,1422.8,1234.4,1577.1,1137.4,1122.4,1538.7,325.1,1397.0,1427.8,1365.7,1622.3,1216.1,1256.6,1340.1,318.2,1447.3,1364.4,1379.6,1846.8,1205.7,1411.1,1327.2,327.2,1405.7,1248.3,1661.6,2056.9,1389.9,1420.1,1588.8
15,333.4,1039.8,967.5,567.2,856.6,1197.2,1081.1,1180.8,318.8,1011.2,819.4,772.8,842.0,1076.6,941.2,1062.8,323.8,1435.3,1386.1,1170.1,1490.6,1085.5,1077.7,1443.2,324.6,1323.3,1385.2,1304.3,1520.4,1150.5,1214.5,1234.7,317.9,1412.2,1300.8,1298.5,1706.5,1129.8,1355.2,1249.2,326.7,1350.2,1169.4,1568.3,1932.8,1328.5,1374.2,1543.0
16,333.2,1025.5,965.4,565.7,873.5,1156.7,1057.1,1139.3,318.1,1026.9,792.3,757.3,798.1,1020.2,908.0,1000.1,323.3,1380.9,1351.5,1113.5,1396.3,1034.6,1046.0,1349.3,324.3,1264.4,1349.5,1252.5,1439.5,1101.2,1188.3,1155.1,317.4,1385.4,1252.3,1237.7,1598.7,1071.8,1315.8,1189.8,326.3,1303.8,1097.0,1471.3,1806.7,1259.5,1337.0,1490.9
17,333.2,1022.4,971.1,566.3,901.6,1128.3,1045.5,1110.2,317.8,1055.8,774.7,754.4,770.4,981.3,902.1,978.2,322.9,1338.5,1322.6,1074.0,1315.4,993.8,1036.0,1284.2,323.8,1219.2,1315.8,1205.7,1367.6,1058.9,1172.0,1088.9,317.0,1363.8,1210.1,1180.3,1491.1,1016.2,1270.2,1127.7,325.9,1260.4,1039.1,1394.3,1706.8,1201.5,1309.4,1439.6
18,333.1,1034.2,983.3,569.6,937.7,1105.5,1043.5,1099.2,317.5,1087.9,772.7,760.9,763.9,952.0,913.5,973.8,322.5,1301.8,1301.1,1039.5,1244.4,956.7,1025.6,1225.8,323.4,1189.7,1292.9,1177.4,1311.4,1027.8,1165.7,1044.3,316.5,1339.7,1175.5,1136.3,1403.6,984.1,1237.0,1089.1,325.7,1225.6,985.3,1318.8,1603.4,1141.6,1287.5,1392.2
19,332.9,1054.9,1003.5,574.0,966.1,1090.2,1055.6,1099.4,317.5,1130.7,776.5,777.4,772.7,945.0,936.7,982.5,322.3,1272.6,1279.8,1018.0,1196.4,930.8,1026.2,1184.6,323.1,1147.1,1275.7,1147.9,1253.1,998.3,1175.3,1013.7,316.2,1323.9,1145.8,1093.8,1313.7,958.4,1206.0,1047.0,325.4,1190.5,945.8,1260.9,1519.7,1095.5,1269.7,1360.9
20,332.8,1086.4,1029.6,578.2,1002.6,1084.4,1071.1,1110.6,317.4,1163.8,784.2,793.3,792.1,936.0,972.2,1002.9,321.9,1234.6,1266.1,996.9,1150.0,901.8,1041.4,1149.5,322.7,1119.3,1257.9,1124.6,1215.7,973.1,1186.6,997.0,315.7,1308.1,1128.7,1060.3,1242.4,944.8,1184.6,1016.9,325.3,1164.8,908.3,1203.5,1440.7,1048.3,1258.3,1321.5
21,332.5,1114.1,1057.8,582.3,1032.8,1084.8,1088.6,1135.5,317.0,1213.9,795.2,814.8,821.2,936.8,1004.1,1024.6,321.4,1201.6,1251.1,981.0,1110.1,882.1,1060.5,1125.3,322.5,1094.8,1244.5,1102.6,1185.8,948.6,1199.6,982.1,315.4,1299.0,1109.4,1027.1,1173.1,926.2,1168.8,989.3,325.0,1136.1,877.9,1158.5,1377.9,1011.5,1246.4,1304.5
22,332.0,1152.4,1097.4,586.2,1063.7,1096.4,1111.4,1159.1,316.6,1257.9,811.4,835.3,851.2,949.1,1044.2,1068.3,321.2,1171.2,1240.2,968.6,1080.8,866.2,1083.1,1107.6,322.3,1073.4,1234.0,1087.3,1163.4,932.7,1208.6,971.6,314.9,1291.3,1094.8,1004.9,1121.1,911.2,1156.2,962.6,324.7,1121.0,850.2,1109.4,1314.2,983.3,1238.1,1290.4
23,331.7,1191.1,1137.5,589.9,1095.9,1116.3,1148.4,1189.9,316.2,1297.4,835.6,861.6,888.5,966.8,1082.9,1104.6,320.9,1150.8,1241.0,964.5,1064.7,856.4,1100.7,1098.9,322.0,1063.7,1220.8,1075.6,1147.0,922.5,1230.8,966.8,314.3,1282.7,1097.6,985.9,1076.5,900.9,1140.8,940.0,324.2,1102.0,830.0,1072.9,1261.9,957.0,1232.6,1279.0
24,331.3,1235.7,1181.7,594.5,1132.9,1136.5,1182.4,1230.3,315.8,1338.2,858.8,885.4,925.1,989.7,1125.0,1149.1,320.6,1126.9,1252.1,958.2,1052.5,846.9,1125.2,1088.2,321.8,1059.8,1216.4,1064.5,1143.2,911.5,1248.7,965.7,313.9,1284.9,1097.6,973.0,1047.6,900.6,1131.2,925.3,323.9,1094.9,807.2,1037.0,1214.5,933.2,1232.8,1258.4
25,331.0,1275.3,1216.5,597.9,1164.8,1167.6,1229.5,1276.1,315.4,1385.9,888.8,914.1,960.3,1011.5,1167.1,1199.8,320.4,1110.7,1262.0,961.1,1052.0,847.3,1149.9,1080.5,321.2,1057.6,1214.9,1058.8,1156.9,905.0,1271.5,967.3,313.4,1291.8,1096.0,958.6,1022.8,894.9,1128.1,915.6,323.4,1085.9,788.1,1008.3,1172.0,913.6,1235.6,1246.8
26,330.3,1323.7,1266.2,601.3,1205.3,1200.0,1270.7,1311.0,315.2,1432.6,914.6,937.2,992.6,1032.1,1218.8,1252.3,320.0,1105.8,1265.0,965.7,1057.3,848.8,1192.1,1070.3,320.8,1048.1,1217.9,1055.2,1160.6,902.0,1296.5,972.0,313.2,1299.7,1101.7,945.7,1002.3,892.5,1131.4,912.4,323.0,1074.9,776.1,980.8,1135.7,894.0,1235.7,1237.7
27,330.1,1369.1,1303.9,603.9,1242.0,1243.0,1315.2,1363.1,314.9,1486.7,948.6,964.3,1031.8,1068.3,1250.5,1288.3,319.8,1103.7,1280.4,969.8,1064.5,853.0,1228.2,1075.8,320.5,1048.6,1230.6,1056.5,1164.4,901.3,1330.7,980.2,312.7,1300.3,1104.8,933.2,983.4,897.5,1138.3,904.4,322.5,1061.2,762.2,959.4,1108.7,875.9,1244.9,1232.9
28,329.9,1416.0,1344.9,608.0,1281.4,1284.9,1351.1,1417.3,314.6,1517.9,980.8,986.8,1070.0,1097.4,1284.9,1334.5,319.5,1104.7,1303.4,981.2,1071.6,866.0,1270.0,1077.7,320.4,1049.1,1249.5,1062.4,1176.7,904.6,1365.4,989.2,312.4,1315.4,1109.5,920.2,971.4,908.1,1143.9,896.7,322.2,1053.5,753.5,935.5,1086.4,859.5,1260.2,1234.3
29,329.6,1460.4,1382.4,611.0,1315.4,1338.3,1397.7,1470.5,314.3,1551.3,1019.3,1014.4,1113.3,1138.9,1315.6,1370.7,319.3,1122.6,1319.3,989.7,1089.6,877.6,1302.1,1082.8,320.0,1056.2,1267.8,1074.8,1202.1,913.4,1403.1,1010.4,312.1,1336.0,1118.5,910.8,964.8,925.2,1148.9,889.0,321.8,1051.9,743.6,915.8,1072.7,850.3,1272.6,1242.0
30,329.6,1511.2,1427.6,614.1,1355.9,1397.6,1445.4,1517.7,314.2,1580.1,1050.8,1036.4,1149.9,1179.7,1343.6,1407.3,319.1,1129.0,1343.1,1001.6,1115.0,888.2,1345.2,1088.6,320.0,1067.8,1282.2,1085.4,1227.7,921.8,1441.9,1028.0,311.9,1358.7,1129.9,905.1,954.5,939.3,1161.6,887.8,321.4,1049.6,736.3,897.9,1054.1,840.7,1293.9,1252.8
31,329.4,1541.9,1458.7,616.7,1388.0,1443.4,1480.8,1559.2,314.0,1609.4,1087.8,1060.3,1188.2,1222.2,1373.6,1437.3,318.9,1149.7,1363.8,1018.4,1139.9,897.8,1384.3,1091.7,319.4,1078.9,1308.7,1102.8,1264.8,931.8,1471.0,1048.7,311.6,1385.1,1143.7,896.0,947.6,957.9,1174.1,888.9,320.9,1052.7,728.3,883.5,1043.7,832.9,1316.3,1269.5
32,329.1,1566.2,1480.1,619.5,1414.7,1501.6,1503.8,1592.0,313.7,1625.8,1118.6,1082.7,1229.6,1254.0,1400.0,1466.7,318.7,1174.8,1387.6,1032.1,1168.6,912.7,1425.3,1104.0,319.6,1086.6,1334.2,1122.8,1307.8,944.9,1504.0,1069.6,311.4,1416.7,1170.6,889.9,945.0,977.2,1181.8,888.5,320.7,1051.7,721.3,866.7,1036.6,827.4,1334.6,1296.1
33,329.0,1582.5,1508.8,620.9,1435.5,1550.7,1531.9,1624.7,313.5,1637.7,1155.2,1101.8,1267.2,1298.7,1421.8,1492.1,318.5,1198.1,1412.4,1042.2,1193.4,930.7,1462.9,1122.7,319.3,1103.4,1363.5,1141.8,1345.8,962.7,1539.6,1093.0,311.2,1439.2,1187.1,885.1,941.3,1002.8,1198.2,890.9,320.5,1046.3,717.0,853.9,1031.1,823.3,1354.5,1321.1
34,328.7,1608.7,1543.2,622.1,1458.8,1588.2,1552.2,1659.3,313.3,1649.0,1188.5,1120.8,1301.0,1341.0,1448.4,1521.0,318.1,1227.9,1439.4,1064.9,1234.1,950.7,1510.7,1143.4,319.1,1125.3,1388.4,1166.3,1388.0,973.5,1576.6,1113.2,310.9,1467.2,1195.6,882.9,936.1,1024.4,1218.4,895.1,320.2,1046.1,714.1,844.1,1027.2,820.6,1374.5,1351.1
35,328.5,1626.2,1564.3,624.2,1471.4,1616.8,1576.9,1694.3,313.3,1658.3,1222.9,1137.7,1335.8,1385.5,1461.3,1538.8,318.1,1252.6,1471.5,1081.2,1273.7,963.0,1553.5,1161.3,319.0,1156.0,1419.3,1189.0,1440.8,994.1,1613.0,1140.1,310.7,1492.2,1217.6,877.8,935.2,1055.3,1243.5,896.5,320.0,1045.0,712.4,837.2,1028.2,817.8,1403.2,1371.1
36,328.4,1647.7,1584.5,625.9,1485.7,1646.6,1595.9,1726.8,312.9,1669.8,1253.1,1151.1,1362.2,1425.7,1483.3,1555.6,318.0,1282.8,1503.3,1098.2,1331.8,981.5,1598.0,1178.7,318.7,1182.6,1448.2,1208.7,1471.2,1011.9,1639.5,1160.2,310.4,1520.2,1246.5,874.4,941.5,1078.9,1259.9,897.0,319.9,1049.5,710.6,827.5,1031.3,812.4,1425.4,1404.3
37,327.9,1652.9,1598.1,627.2,1498.6,1670.3,1615.8,1756.4,312.8,1668.5,1281.3,1170.0,1390.7,1475.5,1494.2,1571.7,317.6,1311.7,1538.3,1123.2,1382.1,1008.0,1637.7,1205.8,318.8,1207.4,1474.8,1231.3,1511.0,1033.5,1666.6,1187.9,310.3,1547.1,1269.4,871.2,945.6,1105.6,1283.6,900.1,319.6,1058.0,713.5,822.0,1036.9,811.9,1452.5,1440.6
38,327.9,1661.3,1620.3,628.0,1520.4,1699.4,1635.6,1772.1,312.8,1666.7,1298.4,1180.6,1415.6,1510.9,1501.5,1587.0,317.5,1335.2,1571.6,1149.6,1436.2,1037.9,1671.1,1233.7,318.3,1234.1,1505.4,1250.5,1555.5,1053.1,1680.7,1216.2,310.1,1588.5,1291.2,869.1,951.7,1132.3,1303.5,901.3,319.3,1067.9,716.6,814.6,1036.2,813.8,1476.7,1492.1
39,327.8,1658.2,1638.3,628.6,1534.8,1729.0,1647.0,1790.1,312.7,1673.9,1318.5,1187.9,1450.8,1540.9,1509.7,1599.1,317.5,1357.2,1597.8,1168.1,1477.5,1059.3,1692.7,1260.0,318.2,1263.5,1541.1,1274.6,1610.1,1072.8,1693.2,1247.4,309.9,1612.7,1319.2,868.4,959.5,1158.4,1319.7,908.6,319.2,1080.5,716.5,810.5,1040.8,816.9,1501.1,1536.9
40,327.5,1670.6,1653.4,629.2,1544.3,1754.5,1653.3,1805.4,312.5,1675.0,1336.8,1194.7,1475.5,1567.8,1515.1,1608.3,317.0,1400.6,1620.6,1186.8,1531.6,1094.0,1723.6,1297.1,318.0,1292.5,1571.0,1300.3,1656.9,1091.7,1725.0,1277.8,309.5,1645.8,1345.8,865.7,968.8,1182.9,1335.3,914.8,319.1,1086.2,717.9,809.1,1045.3,823.7,1539.6,1594.7
41,327.4,1677.4,1664.1,629.7,1541.8,1776.5,1657.5,1820.0,312.5,1673.3,1360.2,1201.0,1500.3,1607.4,1514.1,1609.5,317.1,1426.2,1650.3,1210.1,1584.1,1129.1,1738.5,1328.2,318.1,1335.2,1600.5,1326.0,1697.4,1109.7,1752.0,1302.0,309.5,1672.6,1364.7,864.5,981.6,1226.1,1359.7,931.6,318.8,1094.2,721.2,806.8,1050.2,829.5,1558.9,1636.6
42,327.4,1672.7,1677.5,629.5,1545.0,1793.7,1666.9,1831.2,312.3,1668.1,1378.8,1206.6,1518.4,1635.9,1514.6,1623.8,317.0,1457.8,1671.7,1234.1,1642.2,1161.1,1765.5,1363.7,317.7,1359.0,1626.0,1346.1,1719.0,1129.5,1779.7,1327.3,309.2,1705.2,1393.9,865.7,994.8,1259.8,1386.4,947.7,318.7,1100.3,724.8,804.5,1055.3,837.0,1592.4,1685.2
43,327.2,1668.3,1686.2,629.8,1544.6,1800.0,1671.8,1843.1,312.1,1669.8,1394.9,1216.6,1537.1,1662.7,1517.5,1639.9,316.6,1485.6,1691.2,1252.7,1681.9,1184.3,1778.4,1392.8,317.8,1385.5,1649.8,1374.4,1756.8,1151.7,1799.7,1356.9,309.3,1730.7,1416.2,867.5,1010.4,1294.9,1415.4,963.2,318.5,1112.0,732.1,802.0,1062.4,843.4,1614.4,1728.2
44,326.9,1664.9,1697.7,629.4,1547.7,1808.7,1678.3,1840.5,312.0,1668.1,1407.0,1220.6,1555.7,1684.6,1523.4,1643.7,316.7,1509.8,1722.3,1276.4,1722.3,1207.7,1799.0,1420.7,317.5,1412.2,1679.5,1403.9,1778.7,1179.9,1808.6,1384.3,308.9,1751.8,1443.6,872.2,1021.3,1323.8,1435.6,974.4,318.0,1125.9,736.6,798.9,1076.3,849.0,1642.9,1769.3
45,326.9,1667.8,1706.8,629.2,1554.4,1818.1,1678.7,1844.2,311.9,1674.6,1423.5,1222.1,1562.8,1695.3,1524.6,1653.9,316.5,1548.4,1736.2,1298.2,1752.5,1235.4,1822.4,1445.4,317.6,1447.6,1708.3,1432.9,1797.8,1207.4,1814.9,1418.8,309.0,1779.9,1477.9,875.2,1029.4,1366.7,1461.4,987.4,318.2,1140.2,739.5,798.5,1090.5,854.6,1663.7,1819.2
46,326.6,1672.1,1720.6,629.6,1557.9,1823.4,1681.0,1840.2,311.8,1669.3,1440.2,1227.9,1571.7,1702.6,1529.2,1669.2,316.4,1585.6,1766.4,1323.7,1787.3,1265.0,1834.9,1473.3,317.0,1479.3,1720.9,1452.5,1824.7,1235.3,1833.3,1443.3,308.7,1807.9,1526.4,877.7,1040.4,1405.4,1483.6,1004.1,317.9,1151.2,744.0,798.6,1105.6,862.1,1691.5,1876.5
47,326.4,1677.2,1721.6,630.1,1570.8,1826.4,1688.3,1845.8,311.7,1672.7,1458.3,1232.1,1579.3,1715.6,1543.3,1676.4,316.3,1615.9,1789.4,1350.2,1800.7,1287.7,1845.7,1503.9,317.2,1517.9,1750.8,1476.8,1838.7,1262.7,1853.3,1472.3,308.6,1833.7,1555.4,876.7,1053.4,1445.5,1516.9,1021.8,317.9,1167.5,749.4,796.5,1122.2,867.9,1712.3,1920.3
48,326.4,1686.2,1732.4,630.8,1567.2,1833.2,1686.3,1851.3,311.3,1672.1,1474.0,1236.3,1584.0,1723.7,1545.8,1678.1,316.2,1661.1,1804.6,1387.0,1832.5,1320.2,1851.5,1531.9,316.8,1557.7,1776.1,1494.6,1843.9,1278.5,1860.2,1490.2,308.3,1850.5,1586.9,877.5,1070.9,1481.5,1542.6,1036.5,317.6,1187.5,756.9,800.0,1145.6,877.4,1733.1,1975.5
49,326.3,1683.9,1735.1,632.2,1566.5,1841.7,1685.0,1853.2,311.3,1664.9,1479.0,1244.5,1590.8,1744.1,1554.3,1684.0,316.0,1683.5,1818.6,1411.0,1863.8,1338.9,1862.3,1558.5,317.0,1581.6,1796.3,1524.3,1847.3,1289.8,1867.3,1523.9,308.3,1861.7,1612.3,882.2,1088.3,1517.4,1583.9,1059.1,317.5,1209.6,765.8,801.1,1176.2,886.5,1759.5,2021.2
50,326.3,1683.4,1730.1,632.7,1567.0,1835.3,1688.2,1848.0,311.2,1662.2,1485.5,1253.7,1594.7,1746.3,1560.4,1678.6,315.9,1700.0,1838.7,1434.7,1878.8,1354.7,1885.6,1592.5,316.7,1607.1,1806.5,1542.5,1870.8,1302.3,1864.6,1549.1,308.1,1873.3,1646.7,888.5,1104.9,1543.5,1615.4,1080.1,317.3,1230.0,775.3,802.3,1197.3,895.3,1794.8,2074.5
51,326.0,1695.8,1734.1,632.5,1571.5,1845.4,1691.6,1849.8,311.2,1652.8,1490.1,1253.0,1605.0,1765.5,1562.9,1676.1,315.8,1713.2,1851.1,1463.7,1880.0,1366.4,1902.3,1626.1,316.6,1637.1,1815.2,1570.9,1889.9,1326.4,1867.5,1592.1,307.9,1890.4,1683.5,896.0,1124.3,1592.3,1643.9,1097.0,317.3,1251.0,783.2,803.4,1215.3,902.4,1819.0,2108.2
52,326.0,1702.3,1738.4,632.6,1586.0,1860.1,1698.6,1851.8,311.1,1643.8,1500.9,1254.7,1599.0,1772.7,1565.5,1684.3,315.7,1722.7,1863.6,1485.9,1895.8,1379.6,1914.7,1663.0,316.3,1659.5,1831.8,1586.5,1904.4,1344.0,1876.2,1617.1,307.9,1913.7,1708.4,901.5,1147.7,1624.8,1675.8,1115.0,316.8,1274.8,789.2,807.1,1234.6,905.3,1849.4,2150.8
53,326.0,1703.7,1740.7,633.3,1581.3,1874.6,1693.4,1848.9,310.9,1643.3,1511.2,1259.8,1608.5,1772.5,1572.7,1686.2,315.6,1729.2,1871.6,1495.4,1923.4,1391.1,1924.6,1682.0,316.3,1681.7,1847.4,1613.9,1917.5,1377.4,1884.6,1630.7,307.5,1929.5,1738.1,903.5,1168.7,1652.8,1701.9,1146.2,316.7,1299.9,796.1,811.5,1262.7,913.5,1869.0,2195.3
54,325.6,1704.1,1740.5,634.4,1589.0,1880.6,1700.5,1859.6,310.8,1639.2,1527.4,1260.2,1617.3,1782.6,1579.9,1687.5,315.3,1747.5,1891.7,1525.0,1938.5,1405.0,1930.8,1706.0,316.1,1697.6,1865.8,1636.5,1929.9,1406.7,1881.0,1643.3,307.5,1948.5,1756.2,906.9,1190.6,1667.0,1723.6,1169.7,316.7,1327.9,802.3,816.5,1295.4,921.7,1883.6,2239.9
55,325.7,1708.0,1744.0,634.1,1585.9,1881.5,1696.6,1860.0,310.7,1638.4,1543.6,1266.5,1620.8,1796.1,1589.2,1693.1,315.2,1787.5,1902.7,1555.7,1943.5,1420.8,1928.1,1730.3,316.0,1731.1,1870.2,1652.5,1945.4,1429.6,1886.7,1671.2,307.4,1981.8,1768.9,913.3,1215.3,1699.8,1748.0,1201.8,316.6,1358.3,812.1,823.8,1319.1,931.9,1906.0,2271.5
56,325.5,1707.3,1748.0,633.9,1590.2,1877.3,1704.0,1862.0,310.7,1647.5,1547.2,1264.8,1624.5,1805.2,1588.1,1699.8,315.2,1795.9,1907.1,1578.0,1943.3,1439.0,1933.5,1774.1,316.0,1774.5,1876.6,1661.9,1957.1,1437.8,1897.8,1683.2,307.5,1989.1,1810.8,922.9,1237.0,1728.0,1775.6,1226.8,316.7,1379.2,820.8,832.3,1341.7,940.6,1936.3,2296.6
57,325.3,1702.1,1755.1,633.8,1601.5,1879.3,1705.3,1858.5,310.6,1642.4,1559.7,1271.9,1624.8,1807.0,1593.3,1701.3,315.1,1808.9,1914.2,1598.3,1955.2,1451.5,1939.9,1800.5,315.9,1811.0,1896.8,1675.0,1968.7,1460.5,1895.4,1701.8,307.2,2000.2,1839.3,931.0,1264.4,1747.1,1808.9,1252.9,316.4,1398.7,830.1,842.2,1363.8,947.1,1944.7,2325.6
58,325.1,1703.7,1764.0,634.4,1600.6,1881.7,1707.3,1859.5,310.4,1650.2,1557.2,1279.5,1619.2,1816.2,1606.8,1699.9,314.9,1829.9,1926.4,1623.5,1961.9,1476.0,1951.7,1817.6,315.8,1830.0,1912.8,1694.3,1980.4,1473.3,1886.1,1726.8,307.1,2025.3,1856.4,938.1,1292.0,1763.9,1828.7,1287.1,316.4,1406.7,837.2,845.6,1392.1,954.2,1955.1,2350.0
